"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-02-11","0.3","16.8",,
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-02-12","0.0","18.7",,"11.5"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-02-13",,"17.2",,"11.0"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-02-14",,"18.5",,"11.8"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-02-15",,"18.9",,"12.9"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-02-16",,"18.3",,"14.0"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-02-17","0.5","16.7",,"8.7"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-02-18","0.0","17.3",,"8.0"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-02-19","1.0","16.7",,"9.7"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-02-20","1.0","17.7",,
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-02-21","0.0","15.4",,"5.0"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-02-22",,"15.8",,"5.3"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-02-23",,"15.9",,"4.6"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-02-24",,"16.3",,"5.0"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-02-25",,"16.8",,"6.5"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-02-26",,"16.6",,"8.1"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-02-27",,"18.2",,"10.2"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-02-28",,"17.4",,"8.5"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-02-29","9.9","16.3",,"10.2"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-03-01","0.0","16.4",,
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-03-02",,"15.8",,
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-03-03","5.1","16.6",,"11.7"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-03-04","0.3","16.0",,
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-03-05",,"17.4",,
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-03-06","16.0","17.7",,"10.1"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-03-07","2.0","18.2",,"12.8"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-03-08","0.8","18.3",,"12.6"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-03-09","0.0","18.3",,"10.7"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-03-10",,"18.2",,"11.7"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-03-11",,"17.3",,"9.8"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-03-12",,"17.7",,"10.2"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-03-13",,"17.7",,"10.0"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-03-14",,"17.6",,
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-03-15","0.8","17.8",,"9.1"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-03-16","0.0","17.4",,"7.8"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-03-17",,"19.2",,"9.1"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-03-18",,"17.8",,"13.0"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-03-19",,"16.2",,"10.5"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-03-20","21.1","16.4",,"9.0"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-03-21","0.3","17.3",,"11.2"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-03-22","6.1","17.8",,"11.8"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-03-23","0.3","16.7",,"11.5"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-03-24","0.5","17.9",,"10.0"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-03-25","0.0","17.8",,"7.6"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-03-26",,"16.7",,
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-03-27",,"15.2",,"7.7"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-04-01",,"18.0",,
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-04-03","7.9","14.9",,"11.7"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-04-04","8.9","17.1",,"10.1"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-04-05","0.0","15.8",,"10.2"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-04-06","2.0","15.2",,"9.6"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-04-07","11.9","16.9",,
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-04-08","0.0","17.6",,"10.1"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-04-09","0.5","17.7",,"9.0"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-04-10","0.0","18.1",,"10.5"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-04-11",,"16.7",,"9.9"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-04-12","5.1","17.5",,"9.5"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-04-13","0.0","19.1",,"10.4"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-04-14","0.5","18.7",,
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-04-15","0.0","18.3",,"9.8"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-04-16",,"19.2",,"11.1"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-04-17",,"18.1",,"9.9"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-04-18",,"18.2",,"8.7"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-04-19","0.8","18.9",,"9.7"
"PEM00084472","GEN FAP ARMANDO REVOREDO IGLE, PE","2024-04-20","9.9","16.8",,"12.0"
